reviewed_at_utc,replicate,model,stage,instance_id,chain_id,run_json,gold_file,evaluation_unit,review1_pass,review2_pass,two_review_adoptable,gold_step_count,candidate_step_count,recall_hits,recall_total,recall,precision_hits,precision_total,precision,behavior_sequence_order_hits,behavior_sequence_order_total,behavior_sequence_order,review_summary,dataset_label,comparison_scope,scoring_mode,review_status,stage_label,chain_type,framework_group,evaluable_chain,reviewer_a_source,reviewer_b_source,format_failure_note,adjudication_pass,adjudication_rule
2026-06-13T00:29:51.869922+00:00,replicate_01,gpt-4.1-mini,stage3,chain_10_e07_discord_run_key_registry_chain_stage3,chain_10_e07_discord_run_key_registry_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_10_e07_discord_run_key_registry_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,2,0,3,0.0,0,2,0.0,0,3,0.0,reg.exe実行の記述は親子関係やRunキー操作を支える証拠が薄く、もう一方はcmd.exe nvidia-smiで別チェーンの行動。goldの3手順には対応しない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,non_alert_telemetry_only,discord_run_key_registry_chain,persistence_registry_run_key,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a4_batch_20260612T124007Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b4r_batch_20260612T124007Z_8.jsonl,,,
2026-06-13T00:33:16.100191+00:00,replicate_01,gpt-4.1-mini,stage1,chain_10_e07_discord_run_key_registry_chain_stage1,chain_10_e07_discord_run_key_registry_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage1/chain_10_e07_discord_run_key_registry_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,3,4,0,3,0.0,0,4,0.0,0,3,0.0,候補は4ステップあるが、goldのdiscord.exeからreg.exe子プロセス起動、HKCU Run\Discord値の照会、HKCU Run\Discord値の追加/更新を非アラート証拠付きで対応させられない。候補S2はRunキー変更に近いがデータ値がなく、証拠もCBCアラートID由来で非アラートのreg.exe親子/コマンド証拠として信用できない。S1はHKU Classes\Discord読み取り、S3はRunOnce、S4はctiuser.dllでgold外。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,alert_clue,discord_run_key_registry_chain,persistence_registry_run_key,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c4_conflict_chain10_stage1_20260613T0033Z.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d4_conflict_chain10_stage1_20260613T0033Z.jsonl,,,
2026-06-13T00:39:58.347683+00:00,replicate_01,gpt-4.1-mini,stage1,chain_12_e08_python_simplehttpserver_network_chain_stage1,chain_12_e08_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage1/chain_12_e08_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,4,0,2,0.0,0,4,0.0,0,2,0.0,候補は2022-07-15のRepWmiUtils配下SimpleHTTPServerやfile_access/network_connectを出しており、goldの2022-07-16 18:35のpython SimpleHTTPServer起動および非alertネットワークサーバ挙動とは同じchainの証拠として対応しない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a5_batch_20260613T003331Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b5_batch_20260613T003331Z_8.jsonl,,,
2026-06-13T00:39:58.347683+00:00,replicate_01,gpt-4.1-mini,stage1,chain_14_e09_python_simplehttpserver_network_chain_stage1,chain_14_e09_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage1/chain_14_e09_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,5,1,2,0.5,1,5,0.2,1,2,0.5,候補S2はpython.exeがpython -m SimpleHTTPServerで起動した非alert根拠付きステップとしてC14-S01に一致。S1のstart_dns_logs.bat、S3/S4のfile_access、S5のFlashPlayerUpdateServiceはgold外で、ネットワークサーバ挙動はCBC alert補助証拠のみのため数えない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a5_batch_20260613T003331Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b5_batch_20260613T003331Z_8.jsonl,,,
2026-06-13T00:39:58.347683+00:00,replicate_01,gpt-4.1-mini,stage2,chain_12_e08_python_simplehttpserver_network_chain_stage2,chain_12_e08_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_12_e08_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,3,2,2,1.0,2,3,0.6666666666666666,2,2,1.0,候補S1はpython -m SimpleHTTPServer起動を非alert根拠付きで示しC12-S01に一致。候補S3は10.193.66.115:39277へのネットワーク接続を示しC12-S02に一致。S2のindex.html file_readはgold外。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a5_batch_20260613T003331Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b5_batch_20260613T003331Z_8.jsonl,,,
2026-06-13T00:39:58.347683+00:00,replicate_01,gpt-4.1-mini,stage2,chain_13_e09_dns_packet_capture_batch_chain_stage2,chain_13_e09_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_13_e09_dns_packet_capture_batch_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,5,0,0,5,0.0,0,0,,0,5,0.0,候補code_stepsが空であり、explorer.exeからcmd.exe起動、cmd.exeのstart_dns_logs.bat実行、tshark.exe派生を含むgold 5ステップはいずれも復元されていない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,process_time_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a5_batch_20260613T003331Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b5_batch_20260613T003331Z_8.jsonl,,,
2026-06-13T00:39:58.347683+00:00,replicate_01,gpt-4.1-mini,stage3,chain_11_e07_sublime_python_script_execution_chain_stage3,chain_11_e07_sublime_python_script_execution_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_11_e07_sublime_python_script_execution_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,6,5,2,6,0.3333333333333333,2,5,0.4,2,6,0.3333333333333333,候補S1はcmd.exeからpython.exeを起動しhello.pyを実行する挙動の一部として1 gold stepに一致、S2はpython pip install xmltodictとしてpipインストールに一致。plugin_host.exeからcmd.exe起動やcmd /cの明示、独立したpython起動ステップは十分に復元されず、FlashPlayerUpdateService系はgold外。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,non_alert_telemetry_only,sublime_python_script_execution_chain,script_execution_chain,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a5_batch_20260613T003331Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b5_batch_20260613T003331Z_8.jsonl,,,
2026-06-13T00:39:58.347683+00:00,replicate_01,gpt-4.1-mini,stage3,chain_12_e08_python_simplehttpserver_network_chain_stage3,chain_12_e08_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_12_e08_python_simplehttpserver_network_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,1,2,0.5,1,2,0.5,1,2,0.5,候補S2はpython.exeの10.193.66.115:39277へのnetwork_connectionとしてgoldのネットワークサーバ挙動に一致。S1はindex.htmlのfile_accessであり、command_lineにSimpleHTTPServerを含むだけでは起動ステップとしては数えない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,non_alert_telemetry_only,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a5_batch_20260613T003331Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b5_batch_20260613T003331Z_8.jsonl,,,
2026-06-13T00:39:58.347683+00:00,replicate_01,gpt-4.1-mini,stage3,chain_13_e09_dns_packet_capture_batch_chain_stage3,chain_13_e09_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_13_e09_dns_packet_capture_batch_chain_stage3_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,5,0,0,5,0.0,0,0,,0,5,0.0,候補code_stepsが空であり、DNS packet capture batchのcmd起動、batch実行、tshark派生のgold行動はいずれも非alert証拠付きで示されていない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,non_alert_telemetry_only,dns_packet_capture_batch_chain,collection_or_tool_invocation,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a5_batch_20260613T003331Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b5_batch_20260613T003331Z_8.jsonl,,,
2026-06-13T00:43:17.817872+00:00,replicate_01,gpt-4.1-mini,stage1,chain_13_e09_dns_packet_capture_batch_chain_stage1,chain_13_e09_dns_packet_capture_batch_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage1/chain_13_e09_dns_packet_capture_batch_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,5,2,0,5,0.0,0,2,0.0,0,5,0.0,候補S1はstart_dns_logs.bat実行を述べているが、証拠がcbc-edr-alertsのみで、CBC alert evidence aloneは非アラート証拠として数えられない。候補S2はtshark/dumpcapの一般的なパケットキャプチャを述べるが、goldの21:08:41前後のcbc-edr filemod、tsharkコマンド「-i 2 -t ad -f udp port 53」、pcapng一時ファイル、cmd親コマンドとの対応がなく、近傍/別窓由来の一般言及に留まるため不一致。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,alert_clue,dns_packet_capture_batch_chain,collection_or_tool_invocation,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_c5_conflict_chain13_stage1_20260613T0043Z.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_d5_conflict_chain13_stage1_20260613T0043Z.jsonl,,,
2026-06-13T00:53:40.969910+00:00,replicate_01,gpt-4.1-mini,stage1,chain_15_e10_python_simplehttpserver_network_chain_stage1,chain_15_e10_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage1/chain_15_e10_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,1,1,2,0.5,1,1,1.0,1,2,0.5,候補1stepは13:31:11のpython -m SimpleHTTPServerと10.193.66.115:54869へのネットワーク接続をまとめており、goldのネットワーク接続/サーバ挙動の一方に対応する。ただし1候補stepは1gold stepにしか対応できないため、起動stepとネットワークstepの両方には加点しない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a6_batch_20260613T004643Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b6_batch_20260613T004643Z_8.jsonl,,,
2026-06-13T00:53:40.969910+00:00,replicate_01,gpt-4.1-mini,stage1,chain_16_e11_python_simplehttpserver_network_chain_stage1,chain_16_e11_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage1/chain_16_e11_python_simplehttpserver_network_chain_stage1_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,2,2,2,1.0,2,2,1.0,2,2,1.0,候補S1は14:38頃のcmd.exe配下python -m SimpleHTTPServer起動に対応し、S2は10.193.66.115:51647のネットワークサーバ挙動に対応する。S2にはCBC alertも含まれるが、非alertの接続証拠も併記されているため加点対象とした。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,alert_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a6_batch_20260613T004643Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b6_batch_20260613T004643Z_8.jsonl,,,
2026-06-13T00:53:40.969910+00:00,replicate_01,gpt-4.1-mini,stage2,chain_14_e09_python_simplehttpserver_network_chain_stage2,chain_14_e09_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_14_e09_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,5,0,2,0.0,0,5,0.0,0,2,0.0,候補はPythonライブラリやindex.htmlのfile_readと別プロセス生成を挙げているが、goldのpython -m SimpleHTTPServer起動および対応する非alert CBC evidenceには対応しない。served fileの読み取りだけではサーバ起動stepとして採点しない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a6_batch_20260613T004643Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b6_batch_20260613T004643Z_8.jsonl,,,
2026-06-13T00:53:40.969910+00:00,replicate_01,gpt-4.1-mini,stage2,chain_15_e10_python_simplehttpserver_network_chain_stage2,chain_15_e10_python_simplehttpserver_network_chain,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_15_e10_python_simplehttpserver_network_chain_stage2_run.json,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,behavior_plus_evidence_step,True,True,True,2,1,0,2,0.0,0,1,0.0,0,2,0.0,候補はコマンドライン不明のpython.exe起動のみで、goldが要求するpython -m SimpleHTTPServer、親cmd.exe、10.193.66.115:54869の非alertネットワーク証拠に対応しない。,gpt-4.1-mini_2rep_strict,full_available,strict_json,two_review_agreed,process_time_clue,python_simplehttpserver_network_chain,network_service_behavior,True,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_a6_batch_20260613T004643Z_8.jsonl,data/current_experiment/scores/formal_23_chain_2rep_20260612/reviewer_outputs/reviewer_b6_batch_20260613T004643Z_8.jsonl,,,
