chain_id,model,stage,replicate,source_set,parse_status,step_count,argument_categories,operations,evidence_sources,representative_claims,limitations_or_exclusions,raw_excerpt,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,overclaim_slot_count,candidate_step_count
chain_23_e17_python_simplehttpserver_network_chain,gpt-4.1-mini,stage2,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,3,shell_or_batch_execution:5; other:4; network_service_or_http_server:2,process_start:1; file_access:1; network_listen:1,audit_logs:2; sysmon:1,python.exe / process_start / python.exe || python.exe / file_access / Python standard library files || python.exe / network_listen / port 8000,親プロセス cmd.exe のコマンドライン詳細が不明であり、起動元のスクリプトやユーザー操作の詳細は確認できていない。 || python.exe の実行パスが不明であり、ファイルアクセスの詳細なファイル名や内容は限定的にしか観測できていない。 || ネットワーク接続の通信先IPやドメイン名の詳細は観測されていない。,,0.8333333333333334,0.0,0.0,0.4166666666666667,7,
chain_24_e18_cmdexe_other_chain,gpt-4.1-mini,stage2,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,3,shell_or_batch_execution:6; other:2,process_start:2; execute_batch_file:1,sysmon:2; msft-security:1,explorer.exe / process_start / cmd.exe || cmd.exe / execute_batch_file / script.bat || cmd.exe / process_start / python.exe,一部のプロセスパスやコマンドラインの詳細がログに存在しないため、完全な実行コンテキストの把握に制限がある。 || ネットワーク接続の詳細はpython.exeの起動から推測されるが、直接的な接続ログは本調査範囲内で観測されていない。,,0.7777777777777778,0.0,0.0,0.4375,9,
chain_25_e18_dns_packet_capture_batch_chain,gpt-4.1-mini,stage2,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,5,shell_or_batch_execution:7; dns_capture_or_collection:6; other:4,process_start:3; execute_batch_file:2,audit_logs:5,cmd.exe / execute_batch_file / start_dns_logs.bat || cmd.exe / execute_batch_file / run_http_server.bat || tshark.exe / process_start / tshark.exe || dumpcap.exe / process_start / dumpcap.exe,コマンドライン引数の詳細が不足しているため、各プロセスの具体的な動作内容の完全な把握は困難。 || ファイル操作の詳細な内容（作成、変更、削除など）は限定的にしか観測できていない。 || ネットワーク接続のログは該当プロセス群からは観測されていない。,,0.7777777777777778,0.0,0.0,0.3,14,
chain_26_e18_python_simplehttpserver_network_chain,gpt-4.1-mini,stage2,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,4,shell_or_batch_execution:6; script_execution_chain:4; other:3,execute:2; read:2,audit_logs:4,cmd.exe / execute / run_http_server.bat || cmd.exe / execute / python.exe || python.exe / read / helloworld.py || python.exe / read / hello.py,バッチファイルの内容詳細や実行結果はログからは不明 || python.exeのファイル書き込みや削除操作は観測されていない || ネットワーク接続や子プロセス生成はこの期間内に観測されていない,,0.3333333333333333,0.0,0.0,0.125,14,
chain_01_e01_dns_packet_capture_batch_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,2,shell_or_batch_execution:6; other:2; registry_persistence:2,process_execution:2,audit_logs:2,cmd.exe / process_execution / cmd.exe || python.exe / process_execution / python.exe,多くのプロセスで親プロセス情報やコマンドライン情報が欠落しているため、プロセス起動の全体像把握に制限がある || FlashPlayerUpdateService.exeやWINWORD.EXEの起動や関連ファイル・レジストリ変更の証拠は観測されていない || cmd.exeおよびその子プロセスによるネットワーク接続の記録は見つかっていない,,0.2222222222222222,0.0,0.0,0.25,6,
chain_02_e01_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,2,other:5; shell_or_batch_execution:3; network_service_or_http_server:2,process_start:1; file_access:1,audit_logs:2,python.exe / process_start / python.exe || python.exe / file_access,python.exe (PID 3396) の子プロセス生成は指定時間内に観測されていない || python.exe (PID 3396) のネットワーク接続は 2022-07-15 13:00:00 から 13:30:00 の間に観測されていない || ファイルアクセスの詳細な絞り込み条件が未指定のため、標準ライブラリ以外のファイルアクセスの有無は不明,,0.6666666666666666,0.0,0.0,0.5,4,
chain_04_e03_dns_packet_capture_batch_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,6,shell_or_batch_execution:13; other:2,process_start:3; file_access:3,audit_logs:3; sysmon:3,cmd.exe / process_start / cmd.exe || cmd.exe / file_access / C:\Windows\System32\config\systemprofile\AppData\Local\Temp\tempfile.tmp || cmd.exe / process_start / cmd.exe || cmd.exe / file_access / C:\Users\Public\Documents\script.bat,cmd.exeのコマンドライン情報が観測されていないため、実行された具体的なコマンド内容は不明です。 || 子プロセスの生成は観測されていません。 || ネットワーク接続の証拠はこの期間に観測されていません。,,0.5,0.0,0.0,0.125,21,
chain_05_e03_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,0,other:3,,,,指定された時間範囲内（2022-07-15 20:50:00～20:55:00）にpython.exeのプロセス起動や関連する行動の観測記録が存在しなかったため、行動連鎖の復元ができなかった。 || python.exeのファイル操作やネットワーク接続、子プロセス生成などの詳細も同時間帯に観測されなかったため、行動の特定ができなかった。,,0.0,0.0,0.0,,0,
chain_06_e04_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,2,other:7,file_read:2,audit_logs:2,python.exe / file_read / Python標準ライブラリファイル || python.exe / file_read / index.html,親プロセス情報およびコマンドライン情報の欠落により、プロセス起動経路の復元が困難 || ネットワーク接続の観測がなく、通信行動は確認できなかった || ログの収集状況により一部のプロセス情報が欠落している可能性がある,,0.3333333333333333,0.0,0.0,0.25,6,
chain_07_e05_sublime_python_script_execution_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,0,other:2; shell_or_batch_execution:1,,,,指定された時間範囲内に cmd.exe および python.exe に関連する監査ログが観測されなかったため、コード行動列を復元できなかった。 || ホスト名やプロセス名の指定が正確であることを前提としているが、ログが存在しない可能性がある。 || ログ収集の範囲や設定により、該当プロセスの記録が欠落している可能性がある。,,0.0,0.0,0.0,,0,
chain_09_e07_cmdexe_other_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,4,shell_or_batch_execution:9; script_execution_chain:3; other:1,process_start:3; network_connection:1,audit_logs:5,cmd.exe / process_start / plugin_host.exe || cmd.exe / process_start / explorer.exe || cmd.exe / process_start / discord.exe || cmd.exe / network_connection / fe80::5dc1:56d3:5882:5a30:135,PID 4020 の cmd.exe プロセスはログに存在しなかったため、行動列に含められない。 || コマンドライン全文やファイルアクセスの詳細は不足しているため、完全なコード行動列の復元には追加調査が必要。,,0.16666666666666666,0.0,0.0,0.0625,15,
chain_10_e07_discord_run_key_registry_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,3,registry_persistence:6; other:3,query_registry_value:1; add_registry_value:1; start_process:1,audit_logs:3,reg.exe / query_registry_value / Discord || reg.exe / add_registry_value / Discord || RepWmiUtils.exe / start_process / reg.exe,Discord.exeの親プロセス情報が欠落しており、起動経路の特定ができていない || ロードされたモジュールのハッシュ値やデジタル署名情報が不足しているため正当性の確定ができない || RepWmiUtils.exeの親プロセスやコマンドライン情報が未観測,,0.6666666666666666,0.0,0.5,0.5,6,
chain_11_e07_sublime_python_script_execution_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,2,shell_or_batch_execution:3; script_execution_chain:2; other:2,process_start:1; script_execution:1,audit_logs:3,cmd.exe / process_start / python.exe || python.exe / script_execution / hello.py,python.exeの親プロセス情報が一部欠落しているため、完全なプロセス起点の特定ができていない。 || python.exeの子プロセスやネットワーク接続のログはこの時間範囲で観測されていない。,,0.5555555555555556,0.0,0.2,1.0,0,
chain_12_e08_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,1,other:6,file_access:1,audit_logs:1,python.exe / file_access / C:\Users\aalsahee\index.html,指定時間帯（2022-07-16 18:35:00から18:40:00）にpython.exeの起動ログは観測されていない || 同時間帯にpython.exeのネットワーク接続や子プロセス生成の記録は確認できていない || python.exeの全体的な起動・終了イベントは広範囲の時間帯で調査が必要,,0.3333333333333333,0.0,0.0,0.5,2,
chain_13_e09_dns_packet_capture_batch_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,2,shell_or_batch_execution:6; dns_capture_or_collection:3; other:1,process_creation:1; file_access:1,audit_logs:4,cmd.exe / process_creation / tshark.exe || cmd.exe / file_access / c:\users\aalsahee\desktop\logs,cmd.exe の全コマンドラインやパスが不明なため、詳細な動作意図は推定できない || python.exe の生成や操作に関する証拠は観測されなかった || tshark.exe のファイル書き込み操作の証拠は見つかっていない || ネットワーク接続に関する cmd.exe および関連プロセスのログは観測されなかった,,0.2,0.0,0.0,0.375,5,
chain_14_e09_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,0,other:2,,,,指定された2022-07-16 21:15:00から21:20:00の間にpython.exeの活動は観測されなかったため、行動の連鎖を復元できなかった。,,0.0,0.0,0.0,,0,
chain_15_e10_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,0,other:3,,,,指定された時間範囲（2022-07-17 13:30:00から13:35:00）にpython.exeの実行や関連操作の観測ログが存在しなかったため、行動列を復元できなかった。 || ログの欠落や記録制限の可能性があるため、python.exeの活動が観測範囲外にあった可能性がある。,,0.0,0.0,0.0,,0,
chain_16_e11_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,0,other:3,,,,指定されたホストWIN-32-H1および時間帯2022-07-17 14:35:00から14:40:00の間にpython.exeの実行ログは観測されなかった。 || 時間帯を14:30:00から14:45:00に広げても該当ログは存在しなかった。 || ホスト名の誤り、プロセス名の表記違い、または該当時間帯にpython.exeが実行されていなかった可能性があるため、行動列の復元はできなかった。,,0.0,0.0,0.0,,0,
chain_17_e12_python_simplehttpserver_network_chain,gpt-4.1-mini,stage3,legacy_27_filtered_20260609,formal_27_chain_20260609_filtered_to_current_23,parsed_json,5,other:7; shell_or_batch_execution:6; network_service_or_http_server:2,process_create:2; process_start_with_module:1; file_read:1; network_listen:1,audit_logs:4; sysmon:1,cmd.exe / process_create / python.exe || python.exe / process_start_with_module / SimpleHTTPServer || python.exe / file_read / C:\Windows\System32\rsaenh.dll || python.exe / network_listen,RepWmiUtils.exeの親プロセス情報は未観測であり、起動経路の全体像は不明 || python.exeおよびcmd.exeの完全なコマンドラインやパスは不明 || ネットワーク接続の通信相手IPやポートは不明 || cvtres.exeの詳細な行動は不明,,0.8333333333333334,0.0,1.0,0.25,15,
