path,folder,run_id,model,status,error_type,input_tokens,output_tokens,cached_input_tokens,mtime
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T014552Z_chain_08_e06_sublime_python_script_execution_chain__B_15min_alert_no_process_gpt-4.1-mini_official\run.json,20260603T014552Z_chain_08_e06_sublime_python_script_execution_chain__B_15min_alert_no_process_gpt-4.1-mini_official,20260603T014552Z_chain_08_e06_sublime_python_script_execution_chain__B_15min_alert_no_process_gpt-4.1-mini_official,gpt-4.1-mini,success,,10060,1887,0,1780451286.020222
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T014806Z_chain_08_e06_sublime_python_script_execution_chain__B_30min_alert_no_process_gpt-4.1-mini_official\run.json,20260603T014806Z_chain_08_e06_sublime_python_script_execution_chain__B_30min_alert_no_process_gpt-4.1-mini_official,20260603T014806Z_chain_08_e06_sublime_python_script_execution_chain__B_30min_alert_no_process_gpt-4.1-mini_official,gpt-4.1-mini,success,,15254,3111,0,1780451378.2107685
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T014938Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official\run.json,20260603T014938Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official,20260603T014938Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official,gpt-4.1-mini,success,,9976,1646,0,1780451438.4008605
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T015038Z_chain_08_e06_sublime_python_script_execution_chain__C_30min_time_only_gpt-4.1-mini_official\run.json,20260603T015038Z_chain_08_e06_sublime_python_script_execution_chain__C_30min_time_only_gpt-4.1-mini_official,20260603T015038Z_chain_08_e06_sublime_python_script_execution_chain__C_30min_time_only_gpt-4.1-mini_official,gpt-4.1-mini,success,,11152,2092,0,1780451597.7393932
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T015916Z_chain_08_e06_sublime_python_script_execution_chain__A_5min_process_alert_gpt-4.1-mini_official\run.json,20260603T015916Z_chain_08_e06_sublime_python_script_execution_chain__A_5min_process_alert_gpt-4.1-mini_official,20260603T015916Z_chain_08_e06_sublime_python_script_execution_chain__A_5min_process_alert_gpt-4.1-mini_official,gpt-4.1-mini,success,,10228,1743,0,1780452035.3863804
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T020220Z_chain_08_e06_sublime_python_script_execution_chain__B_15min_alert_no_process_gpt-4.1-mini_official\run.json,20260603T020220Z_chain_08_e06_sublime_python_script_execution_chain__B_15min_alert_no_process_gpt-4.1-mini_official,20260603T020220Z_chain_08_e06_sublime_python_script_execution_chain__B_15min_alert_no_process_gpt-4.1-mini_official,gpt-4.1-mini,success,,11401,2784,0,1780452318.1874607
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T020518Z_chain_08_e06_sublime_python_script_execution_chain__B_30min_alert_no_process_gpt-4.1-mini_official\run.json,20260603T020518Z_chain_08_e06_sublime_python_script_execution_chain__B_30min_alert_no_process_gpt-4.1-mini_official,20260603T020518Z_chain_08_e06_sublime_python_script_execution_chain__B_30min_alert_no_process_gpt-4.1-mini_official,gpt-4.1-mini,success,,10428,2226,0,1780452499.6635473
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T020819Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official\run.json,20260603T020819Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official,20260603T020819Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official,gpt-4.1-mini,success,,13783,1212,0,1780452569.1961708
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T020929Z_chain_08_e06_sublime_python_script_execution_chain__C_30min_time_only_gpt-4.1-mini_official\run.json,20260603T020929Z_chain_08_e06_sublime_python_script_execution_chain__C_30min_time_only_gpt-4.1-mini_official,20260603T020929Z_chain_08_e06_sublime_python_script_execution_chain__C_30min_time_only_gpt-4.1-mini_official,gpt-4.1-mini,success,,11551,3240,0,1780452645.787956
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T035527Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official\run.json,20260603T035527Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official,20260603T035527Z_chain_08_e06_sublime_python_script_execution_chain__C_5min_time_only_gpt-4.1-mini_official,gpt-4.1-mini,success,,9809,1714,0,1780459014.8083687
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T150322Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T150322Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T150322Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,19162,5917,0,1780499339.36558
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T150859Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official\run.json,20260603T150859Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,20260603T150859Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,20216,4344,0,1780499494.1036408
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T151134Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official\run.json,20260603T151134Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,20260603T151134Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,23494,5011,0,1780499665.7168818
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T151425Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official\run.json,20260603T151425Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,20260603T151425Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,26116,5712,0,1780499862.85136
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T154920Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T154920Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T154920Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,no_usage,,0,0,0,1780501760.5454545
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T155736Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T155736Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T155736Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,no_usage,,0,0,0,1780502256.3836195
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T155736Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official\run.json,20260603T155736Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,20260603T155736Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,no_usage,,0,0,0,1780502256.4476252
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T155736Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official\run.json,20260603T155736Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,20260603T155736Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,no_usage,,0,0,0,1780502256.4841323
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T155736Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official\run.json,20260603T155736Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,20260603T155736Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,no_usage,,0,0,0,1780502256.416618
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T155829Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T155829Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T155829Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,8312,2252,0,1780502489.2445405
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T160129Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official\run.json,20260603T160129Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,20260603T160129Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,15212,5971,0,1780502941.0181963
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T160901Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official\run.json,20260603T160901Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,20260603T160901Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,14274,3453,0,1780503270.8194444
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T161430Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official\run.json,20260603T161430Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,20260603T161430Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,15382,3243,0,1780503444.6353874
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T171956Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T171956Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T171956Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,no_usage,,0,0,0,1780507196.110576
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T172014Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T172014Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T172014Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,11824,2720,0,1780507356.8647704
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T172236Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official\run.json,20260603T172236Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,20260603T172236Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,22105,6772,0,1780507666.8906507
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T172746Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official\run.json,20260603T172746Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,20260603T172746Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,22053,5747,0,1780507928.241089
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T173208Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official\run.json,20260603T173208Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,20260603T173208Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,25597,7151,0,1780508186.4190238
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T174345Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T174345Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T174345Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,14047,3387,0,1780508900.2815952
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T180314Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T180314Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T180314Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,9693,2275,0,1780509885.5020666
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T180547Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260603T180547Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260603T180547Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,9381,1911,0,1780509997.1282883
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T180637Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official\run.json,20260603T180637Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,20260603T180637Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,20968,6021,0,1780510263.0612059
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T181103Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official\run.json,20260603T181103Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,20260603T181103Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,21932,5745,0,1780510474.104216
data\current_experiment\runs\clouseau_reconstruction_outputs\20260603T181434Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official\run.json,20260603T181434Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,20260603T181434Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,17970,4724,0,1780510663.3084083
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T014231Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260604T014231Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260604T014231Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,no_usage,,0,0,0,1780537351.8761523
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T014634Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260604T014634Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260604T014634Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,no_usage,,0,0,0,1780537595.02902
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T014820Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260604T014820Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260604T014820Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,7589,1798,0,1780537799.309165
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T014959Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official\run.json,20260604T014959Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,20260604T014959Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,21232,7168,0,1780538090.7234228
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T015450Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official\run.json,20260604T015450Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,20260604T015450Z_discord_preexp_stage2_multi_15min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,14787,5135,0,1780538266.0559027
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T015746Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official\run.json,20260604T015746Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,20260604T015746Z_discord_preexp_stage2_multi_30min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,24770,6008,0,1780538675.1401682
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T024512Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official\run.json,20260604T024512Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official,20260604T024512Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official,gpt-5,no_usage,,0,0,0,1780541112.1717029
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T024554Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official\run.json,20260604T024554Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official,20260604T024554Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official,gpt-5,no_usage,,0,0,0,1780541154.3296857
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T025237Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official\run.json,20260604T025237Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official,20260604T025237Z_gold_reviewed_10_regexe_20220716t150700z_gpt-5_official,gpt-5,success,,20838,7218,0,1780542075.700745
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T034236Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official\run.json,20260604T034236Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,20260604T034236Z_discord_preexp_stage1_single_alert_time_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,11958,4072,0,1780544720.632218
data\current_experiment\runs\clouseau_reconstruction_outputs\20260604T034520Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official\run.json,20260604T034520Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,20260604T034520Z_discord_preexp_stage2_multi_5min_20260603_gpt-4.1-mini_official,gpt-4.1-mini,success,,18571,7023,0,1780544957.591907
